title,time,year,month,day_week,date,hour
 separação filme,2015-07-21 17:56:16,2015,July,Tuesday,2015-07-21,17
 separação,2015-07-21 17:56:06,2015,July,Tuesday,2015-07-21,17
 the retrieval trailer,2015-07-21 17:53:05,2015,July,Tuesday,2015-07-21,17
 the retrieval,2015-07-21 17:52:51,2015,July,Tuesday,2015-07-21,17
 london grammar the best,2015-07-20 20:35:36,2015,July,Monday,2015-07-20,20
 london grammar,2015-07-20 20:33:56,2015,July,Monday,2015-07-20,20
 the best of john mayer,2015-07-19 00:55:42,2015,July,Sunday,2015-07-19,0
 the mood to be wooed,2015-07-19 00:10:23,2015,July,Sunday,2015-07-19,0
 chloe duke ellington,2015-07-18 22:58:25,2015,July,Saturday,2015-07-18,22
 chloe duke ellington,2015-07-18 21:31:31,2015,July,Saturday,2015-07-18,21
 the best os duke ellington,2015-07-18 18:01:36,2015,July,Saturday,2015-07-18,18
 london grammar album,2015-07-18 17:05:41,2015,July,Saturday,2015-07-18,17
 london grammar,2015-07-18 16:59:00,2015,July,Saturday,2015-07-18,16
 john legend,2015-07-17 02:45:35,2015,July,Friday,2015-07-17,2
 coisas que eu sei,2015-07-16 23:18:51,2015,July,Thursday,2015-07-16,23
 sam smith i'm not the only one,2015-07-16 17:22:09,2015,July,Thursday,2015-07-16,17
 sam smith,2015-07-16 17:22:00,2015,July,Thursday,2015-07-16,17
 adele album,2015-07-15 15:52:48,2015,July,Wednesday,2015-07-15,15
 adele,2015-07-15 15:51:07,2015,July,Wednesday,2015-07-15,15
 like i can sam smith,2015-07-15 15:30:53,2015,July,Wednesday,2015-07-15,15
 let sam smith,2015-07-15 15:30:08,2015,July,Wednesday,2015-07-15,15
 let sam,2015-07-15 15:29:54,2015,July,Wednesday,2015-07-15,15
 sam smith i'm not the only one,2015-07-15 06:53:07,2015,July,Wednesday,2015-07-15,6
 sam smith album,2015-07-15 05:57:24,2015,July,Wednesday,2015-07-15,5
 sam smith,2015-07-15 05:57:18,2015,July,Wednesday,2015-07-15,5
 sam smith album,2015-07-15 03:52:04,2015,July,Wednesday,2015-07-15,3
 biquini cavadão album,2015-07-14 15:51:17,2015,July,Tuesday,2015-07-14,15
 biquini cavadão album,2015-07-14 14:04:17,2015,July,Tuesday,2015-07-14,14
 biquini cavadão album,2015-07-14 02:07:34,2015,July,Tuesday,2015-07-14,2
 biquini cavadão album,2015-07-13 23:46:11,2015,July,Monday,2015-07-13,23
 biquini cavadão,2015-07-13 23:45:55,2015,July,Monday,2015-07-13,23
 biquini cavada,2015-07-13 23:45:54,2015,July,Monday,2015-07-13,23
 marcio lugó liberdade aparente,2015-07-13 22:12:51,2015,July,Monday,2015-07-13,22
 florence and the machine,2015-07-13 18:40:02,2015,July,Monday,2015-07-13,18
 florence and the machine,2015-07-13 17:02:58,2015,July,Monday,2015-07-13,17
 coldplay album,2015-07-13 16:04:11,2015,July,Monday,2015-07-13,16
 coldplay,2015-07-13 16:03:44,2015,July,Monday,2015-07-13,16
 natiruts acustico rio de janeiro completo,2015-07-12 23:07:00,2015,July,Sunday,2015-07-12,23
 josh groban album,2015-07-12 23:06:44,2015,July,Sunday,2015-07-12,23
 josh groban album,2015-07-12 21:38:11,2015,July,Sunday,2015-07-12,21
 les miserables soundtrack,2015-07-12 21:37:48,2015,July,Sunday,2015-07-12,21
 richard wagner,2015-07-12 20:37:11,2015,July,Sunday,2015-07-12,20
 les miserables soundtrack,2015-07-12 18:40:00,2015,July,Sunday,2015-07-12,18
 josh groban stages oficial,2015-07-12 18:09:59,2015,July,Sunday,2015-07-12,18
 josh groban stages,2015-07-12 18:09:36,2015,July,Sunday,2015-07-12,18
 nacao zumbi,2015-07-12 05:40:36,2015,July,Sunday,2015-07-12,5
 nacao zumb,2015-07-12 05:40:35,2015,July,Sunday,2015-07-12,5
 céu album,2015-07-12 04:35:25,2015,July,Sunday,2015-07-12,4
 motel 11-11,2015-07-12 04:18:23,2015,July,Sunday,2015-07-12,4
 motel maria gadu,2015-07-12 04:10:37,2015,July,Sunday,2015-07-12,4
 motel 117,2015-07-12 04:09:57,2015,July,Sunday,2015-07-12,4
 motel 123,2015-07-12 04:09:41,2015,July,Sunday,2015-07-12,4
 moises marques,2015-07-12 04:08:07,2015,July,Sunday,2015-07-12,4
 som brasil,2015-07-12 03:58:04,2015,July,Sunday,2015-07-12,3
 casuarina,2015-07-12 03:48:32,2015,July,Sunday,2015-07-12,3
 moises marques,2015-07-12 02:51:01,2015,July,Sunday,2015-07-12,2
 marques disritmia,2015-07-12 02:42:21,2015,July,Sunday,2015-07-12,2
 moises marques disritmia,2015-07-12 02:34:58,2015,July,Sunday,2015-07-12,2
 pink floyd wish you were here,2015-07-11 19:14:46,2015,July,Saturday,2015-07-11,19
 pink floyd,2015-07-11 19:14:29,2015,July,Saturday,2015-07-11,19
 cicero,2015-07-11 15:48:09,2015,July,Saturday,2015-07-11,15
 adele 21,2015-07-11 10:00:46,2015,July,Saturday,2015-07-11,10
 mombojo,2015-07-11 03:35:29,2015,July,Saturday,2015-07-11,3
 orquestra popular de olinda,2015-07-11 03:33:49,2015,July,Saturday,2015-07-11,3
 adele 21,2015-07-11 02:20:13,2015,July,Saturday,2015-07-11,2
 pink floyd album the endless river,2015-07-11 01:52:00,2015,July,Saturday,2015-07-11,1
 pink floyd album endless river,2015-07-11 01:50:28,2015,July,Saturday,2015-07-11,1
 pink floyd album,2015-07-11 01:29:28,2015,July,Saturday,2015-07-11,1
 pink floyd wish you were here,2015-07-11 01:18:57,2015,July,Saturday,2015-07-11,1
 pink floyd,2015-07-11 01:15:42,2015,July,Saturday,2015-07-11,1
 cicero,2015-07-11 00:27:32,2015,July,Saturday,2015-07-11,0
 maglore,2015-07-11 00:26:46,2015,July,Saturday,2015-07-11,0
 céu album,2015-07-10 00:18:12,2015,July,Friday,2015-07-10,0
 céu album,2015-07-09 23:25:35,2015,July,Thursday,2015-07-09,23
 céu albu,2015-07-09 23:25:32,2015,July,Thursday,2015-07-09,23
 você é fruto de suas escolhas,2015-07-09 23:25:16,2015,July,Thursday,2015-07-09,23
 você é fruto de suas escolhas,2015-07-09 19:56:23,2015,July,Thursday,2015-07-09,19
 céu ao vivo,2015-07-09 01:02:46,2015,July,Thursday,2015-07-09,1
 nerckie,2015-07-08 22:19:37,2015,July,Wednesday,2015-07-08,22
 nação zumbi,2015-07-08 10:49:20,2015,July,Wednesday,2015-07-08,10
 biquini cavadao,2015-07-08 10:49:11,2015,July,Wednesday,2015-07-08,10
 biquini cavadao,2015-07-08 10:17:57,2015,July,Wednesday,2015-07-08,10
 biquini cavadao ao vivo,2015-07-08 10:17:45,2015,July,Wednesday,2015-07-08,10
 biquini cavadao ao vivo 1,2015-07-08 10:17:05,2015,July,Wednesday,2015-07-08,10
 biquini cavadao album,2015-07-08 10:16:29,2015,July,Wednesday,2015-07-08,10
 quando eu te encontrar,2015-07-08 10:05:18,2015,July,Wednesday,2015-07-08,10
 nerckie,2015-07-08 03:40:37,2015,July,Wednesday,2015-07-08,3
 quando eu te encontrar,2015-07-08 01:04:04,2015,July,Wednesday,2015-07-08,1
 a ostra e o vento,2015-07-08 01:03:54,2015,July,Wednesday,2015-07-08,1
 a ostra e o vento,2015-07-07 23:33:00,2015,July,Tuesday,2015-07-07,23
 jose paes de lira,2015-07-07 05:42:18,2015,July,Tuesday,2015-07-07,5
 lirinha ser,2015-07-07 05:41:58,2015,July,Tuesday,2015-07-07,5
 lira ser,2015-07-07 05:41:50,2015,July,Tuesday,2015-07-07,5
 dvd bongar completo,2015-07-07 05:38:34,2015,July,Tuesday,2015-07-07,5
 dvd bongar,2015-07-07 05:38:17,2015,July,Tuesday,2015-07-07,5
 edu sereno flor,2015-07-07 04:57:20,2015,July,Tuesday,2015-07-07,4
 eu sou assim flor,2015-07-07 04:56:56,2015,July,Tuesday,2015-07-07,4
 eu sou assim edu sereno,2015-07-07 04:55:58,2015,July,Tuesday,2015-07-07,4
 amarelo manga,2015-07-07 03:59:09,2015,July,Tuesday,2015-07-07,3
 espatodea,2015-07-07 03:17:20,2015,July,Tuesday,2015-07-07,3
 santana o cantador tamborete de forro,2015-07-07 02:41:31,2015,July,Tuesday,2015-07-07,2
 santana o cantador,2015-07-07 02:41:00,2015,July,Tuesday,2015-07-07,2
 SOPHIA kennel,2015-07-07 01:01:29,2015,July,Tuesday,2015-07-07,1
 SOPHIA,2015-07-07 01:01:10,2015,July,Tuesday,2015-07-07,1
 tempo de pipa,2015-07-07 00:54:52,2015,July,Tuesday,2015-07-07,0
 biquini cavadao album,2015-07-07 00:53:49,2015,July,Tuesday,2015-07-07,0
 there's never a forever thing - a-ha,2015-07-06 20:15:34,2015,July,Monday,2015-07-06,20
 never a forever thing,2015-07-06 20:15:12,2015,July,Monday,2015-07-06,20
 biquini cavadao album,2015-07-06 19:27:20,2015,July,Monday,2015-07-06,19
 london grammar album,2015-07-06 17:19:44,2015,July,Monday,2015-07-06,17
 london grammar,2015-07-06 16:03:14,2015,July,Monday,2015-07-06,16
 london grammar,2015-07-05 01:01:15,2015,July,Sunday,2015-07-05,1
 charlie brown planeta atlantida dvd ao vivo,2015-07-04 21:14:55,2015,July,Saturday,2015-07-04,21
 charlie brown planeta atlantida 2013 longe de você,2015-07-04 21:13:04,2015,July,Saturday,2015-07-04,21
 charlie brown planeta atlantida 2013,2015-07-04 21:12:41,2015,July,Saturday,2015-07-04,21
 longe de você charlie brown,2015-07-04 21:12:22,2015,July,Saturday,2015-07-04,21
 lomge de você charlie brown,2015-07-04 21:10:39,2015,July,Saturday,2015-07-04,21
 cidadao do mundo nacao zumbi,2015-07-04 05:45:56,2015,July,Saturday,2015-07-04,5
 cidadao do mundo,2015-07-04 05:45:12,2015,July,Saturday,2015-07-04,5
 nacao zumbi malungo,2015-07-03 04:18:27,2015,July,Friday,2015-07-03,4
 nacao zumbi malungo,2015-07-03 01:19:28,2015,July,Friday,2015-07-03,1
 coco nacao zumbi,2015-07-03 01:19:17,2015,July,Friday,2015-07-03,1
 colorblind,2015-07-03 00:18:38,2015,July,Friday,2015-07-03,0
 epocas,2015-07-03 00:10:59,2015,July,Friday,2015-07-03,0
 naquela mesa,2015-06-30 06:32:55,2015,June,Tuesday,2015-06-30,6
 a flor e o espinho,2015-06-30 06:32:01,2015,June,Tuesday,2015-06-30,6
 voce pode ir na janela,2015-06-29 23:39:45,2015,June,Monday,2015-06-29,23
 vou mandar pastar 5 a seco,2015-06-29 22:03:00,2015,June,Monday,2015-06-29,22
 vou mandar pastar 5 a seco,2015-06-29 21:25:37,2015,June,Monday,2015-06-29,21
 defeito perfeito,2015-06-29 20:29:27,2015,June,Monday,2015-06-29,20
 jorge vercilo avesso,2015-06-29 20:26:00,2015,June,Monday,2015-06-29,20
 jorge vercilo encontro marcado,2015-06-29 20:23:33,2015,June,Monday,2015-06-29,20
 bixiga 70,2015-06-29 20:22:38,2015,June,Monday,2015-06-29,20
 bixiga 70,2015-06-29 18:59:29,2015,June,Monday,2015-06-29,18
 bixiga 70,2015-06-29 18:25:35,2015,June,Monday,2015-06-29,18
 defeito perfeito,2015-06-29 14:37:34,2015,June,Monday,2015-06-29,14
 cicatriz,2015-06-29 14:29:40,2015,June,Monday,2015-06-29,14
 bossa nostra,2015-06-29 14:28:37,2015,June,Monday,2015-06-29,14
 quimica vestibular,2015-06-29 01:55:19,2015,June,Monday,2015-06-29,1
 curso quimica,2015-06-29 01:54:55,2015,June,Monday,2015-06-29,1
 nerckie,2015-06-29 00:23:17,2015,June,Monday,2015-06-29,0
 defeito perfeito,2015-06-28 13:04:14,2015,June,Sunday,2015-06-28,13
 nacao zumbi,2015-06-28 12:55:22,2015,June,Sunday,2015-06-28,12
 eu te esperarei jorge e matheus,2015-06-28 04:51:07,2015,June,Sunday,2015-06-28,4
 eu te esperarei,2015-06-28 04:47:44,2015,June,Sunday,2015-06-28,4
 eu te esperarei avioes do forro,2015-06-28 04:47:35,2015,June,Sunday,2015-06-28,4
 eu te esperarei avioes,2015-06-28 04:47:08,2015,June,Sunday,2015-06-28,4
 sidoine,2015-06-28 04:16:56,2015,June,Sunday,2015-06-28,4
 ufrgs,2015-06-28 02:45:21,2015,June,Sunday,2015-06-28,2
 pernambuques,2015-06-28 02:40:59,2015,June,Sunday,2015-06-28,2
 kuki pobizinho ta tudo caro,2015-06-28 02:39:02,2015,June,Sunday,2015-06-28,2
 kuki pobizinho,2015-06-28 02:37:20,2015,June,Sunday,2015-06-28,2
 queen album,2015-06-27 22:49:58,2015,June,Saturday,2015-06-27,22
 queen,2015-06-27 22:47:18,2015,June,Saturday,2015-06-27,22
 josh Empty Chairs at Empty Tables,2015-06-27 22:29:28,2015,June,Saturday,2015-06-27,22
 josh Empty Chairs at Empty Tables – Les Miserables (Deluxe Edition),2015-06-27 22:29:19,2015,June,Saturday,2015-06-27,22
 Empty Chairs at Empty Tables – Les Miserables (Deluxe Edition),2015-06-27 22:28:01,2015,June,Saturday,2015-06-27,22
 Gold Can Turn to Sand – Kristina Fran Duvemala (Deluxe Edition),2015-06-27 22:27:54,2015,June,Saturday,2015-06-27,22
 josh groban stages deluxe,2015-06-27 22:25:57,2015,June,Saturday,2015-06-27,22
 stages deluxe edition,2015-06-27 22:25:31,2015,June,Saturday,2015-06-27,22
 josh groban,2015-06-27 22:24:47,2015,June,Saturday,2015-06-27,22
 josh groban bring him home,2015-06-27 22:03:28,2015,June,Saturday,2015-06-27,22
 josh groban bring him home,2015-06-27 21:24:19,2015,June,Saturday,2015-06-27,21
 josh groban,2015-06-27 21:22:40,2015,June,Saturday,2015-06-27,21
 thinking of you katy perry,2015-06-27 01:59:26,2015,June,Saturday,2015-06-27,1
 baden powell,2015-06-26 05:00:52,2015,June,Friday,2015-06-26,5
 se todos fossem iguais a você tom jobim,2015-06-26 04:15:23,2015,June,Friday,2015-06-26,4
 corra e olhe o céu cartola,2015-06-26 04:14:14,2015,June,Friday,2015-06-26,4
 jorge aragao,2015-06-26 04:08:14,2015,June,Friday,2015-06-26,4
 gatinha manhosa o inverno acabou,2015-06-26 03:49:37,2015,June,Friday,2015-06-26,3
 meu neguinho limao com mel,2015-06-26 03:45:41,2015,June,Friday,2015-06-26,3
 gatinha manhosa sei que vai voltar,2015-06-26 03:24:55,2015,June,Friday,2015-06-26,3
 gatinha manhosa melhores,2015-06-26 03:24:32,2015,June,Friday,2015-06-26,3
 gatinha manhosa amor ou amizade,2015-06-26 03:21:49,2015,June,Friday,2015-06-26,3
 gatinha manhosa amor ou amuzade,2015-06-26 03:20:56,2015,June,Friday,2015-06-26,3
 gatinha manhosa me diz se é verdade,2015-06-26 03:20:43,2015,June,Friday,2015-06-26,3
 gatinha manhosa coracao,2015-06-26 03:20:20,2015,June,Friday,2015-06-26,3
 gatinha historia de amor,2015-06-26 03:18:38,2015,June,Friday,2015-06-26,3
 gatinha manhosa sou nao sou,2015-06-26 03:16:43,2015,June,Friday,2015-06-26,3
 gatinha manhosa,2015-06-26 03:16:20,2015,June,Friday,2015-06-26,3
 vivendo de solidao,2015-06-26 03:10:30,2015,June,Friday,2015-06-26,3
 gargalhadas 5 a seco,2015-06-26 02:27:15,2015,June,Friday,2015-06-26,2
 céu mil e uma noites de amor,2015-06-26 02:10:07,2015,June,Friday,2015-06-26,2
 céu beleza humana,2015-06-26 02:09:31,2015,June,Friday,2015-06-26,2
 voce vai estar na mira,2015-06-26 02:01:09,2015,June,Friday,2015-06-26,2
 negra li esse cara,2015-06-26 02:00:08,2015,June,Friday,2015-06-26,2
 mais uma vez marisa monte,2015-06-25 22:19:44,2015,June,Thursday,2015-06-25,22
 the best of queen,2015-06-24 21:04:30,2015,June,Wednesday,2015-06-24,21
 feliz pra cachorro,2015-06-24 14:59:30,2015,June,Wednesday,2015-06-24,14
 falamansa album,2015-06-23 22:09:04,2015,June,Tuesday,2015-06-23,22
 falamansa album,2015-06-23 21:23:20,2015,June,Tuesday,2015-06-23,21
 falamansaalbum,2015-06-23 21:23:18,2015,June,Tuesday,2015-06-23,21
 falamansa asa,2015-06-23 21:23:09,2015,June,Tuesday,2015-06-23,21
 falamansa,2015-06-23 21:23:01,2015,June,Tuesday,2015-06-23,21
 rodrigo morcego,2015-06-21 21:28:47,2015,June,Sunday,2015-06-21,21
 elba risoflora,2015-06-21 20:10:05,2015,June,Sunday,2015-06-21,20
 geraldo azevedo quando fevereiro,2015-06-21 20:01:10,2015,June,Sunday,2015-06-21,20
 LOU REED,2015-06-21 17:14:23,2015,June,Sunday,2015-06-21,17
 afrobombas,2015-06-20 21:21:30,2015,June,Saturday,2015-06-20,21
 por onde comecar to brandileone,2015-06-20 06:24:52,2015,June,Saturday,2015-06-20,6
 um sonho nação zumbi,2015-06-19 00:34:36,2015,June,Friday,2015-06-19,0
 um sonho nação zumbi,2015-06-18 23:17:47,2015,June,Thursday,2015-06-18,23
 rafinha bastos dvd,2015-06-18 00:13:45,2015,June,Thursday,2015-06-18,0
 um sonho nação zumbi,2015-06-17 07:16:36,2015,June,Wednesday,2015-06-17,7
 trilha cinquenta tons,2015-06-17 02:31:11,2015,June,Wednesday,2015-06-17,2
 crazy in love,2015-06-17 02:30:58,2015,June,Wednesday,2015-06-17,2
 crazy in love haunted,2015-06-17 02:14:17,2015,June,Wednesday,2015-06-17,2
 crazy in love koala emeli,2015-06-17 02:10:37,2015,June,Wednesday,2015-06-17,2
 crazy in love sofia karlberg,2015-06-17 02:07:22,2015,June,Wednesday,2015-06-17,2
 essa tal liberdade dani black,2015-06-17 02:02:51,2015,June,Wednesday,2015-06-17,2
 panic at the disco album,2015-06-17 01:55:39,2015,June,Wednesday,2015-06-17,1
 panic at the disco album,2015-06-17 00:38:04,2015,June,Wednesday,2015-06-17,0
 panic at the disco album,2015-06-16 22:35:05,2015,June,Tuesday,2015-06-16,22
 panic at the disco,2015-06-16 22:20:51,2015,June,Tuesday,2015-06-16,22
 anjo cordel,2015-06-16 22:14:18,2015,June,Tuesday,2015-06-16,22
 bongar,2015-06-16 00:02:35,2015,June,Tuesday,2015-06-16,0
 bongar dvd completo,2015-06-15 23:57:08,2015,June,Monday,2015-06-15,23
 cordel do fogo encantado,2015-06-15 21:40:36,2015,June,Monday,2015-06-15,21
 nossa senhora da paz cordel,2015-06-15 21:37:52,2015,June,Monday,2015-06-15,21
 risoflora,2015-06-15 21:21:10,2015,June,Monday,2015-06-15,21
 nação zumbi,2015-06-15 01:30:40,2015,June,Monday,2015-06-15,1
 nacao zumbi,2015-06-14 23:12:33,2015,June,Sunday,2015-06-14,23
 when i was your man bruno mars,2015-06-13 05:39:40,2015,June,Saturday,2015-06-13,5
 adele album,2015-06-13 05:21:57,2015,June,Saturday,2015-06-13,5
 take it all adele,2015-06-13 05:06:54,2015,June,Saturday,2015-06-13,5
 ep 5 cabeças,2015-06-13 03:39:25,2015,June,Saturday,2015-06-13,3
 maneva,2015-06-13 02:34:33,2015,June,Saturday,2015-06-13,2
 amy winehouse i'm no good,2015-06-13 01:06:01,2015,June,Saturday,2015-06-13,1
 amy winehouse wake up alone,2015-06-13 00:56:49,2015,June,Saturday,2015-06-13,0
 i'm not the only one,2015-06-13 00:27:46,2015,June,Saturday,2015-06-13,0
 afro samba,2015-06-12 23:19:08,2015,June,Friday,2015-06-12,23
 afrosamba,2015-06-12 23:18:11,2015,June,Friday,2015-06-12,23
 samba africanos,2015-06-12 23:17:25,2015,June,Friday,2015-06-12,23
 vinicius e toquinho,2015-06-12 23:15:59,2015,June,Friday,2015-06-12,23
 capoeira vinicius,2015-06-12 23:06:20,2015,June,Friday,2015-06-12,23
 capoeira,2015-06-12 23:06:11,2015,June,Friday,2015-06-12,23
 nacao zumbi xango,2015-06-12 23:01:35,2015,June,Friday,2015-06-12,23
 nacao zumbi toda surdez,2015-06-12 22:53:23,2015,June,Friday,2015-06-12,22
 nacao zumbi,2015-06-12 22:53:09,2015,June,Friday,2015-06-12,22
 russo passapusso,2015-06-12 22:26:00,2015,June,Friday,2015-06-12,22
 criolo,2015-06-12 22:23:11,2015,June,Friday,2015-06-12,22
 criollo,2015-06-12 22:23:03,2015,June,Friday,2015-06-12,22
 prato de flores,2015-06-12 22:08:12,2015,June,Friday,2015-06-12,22
 da lama ao caos,2015-06-12 22:07:30,2015,June,Friday,2015-06-12,22
 nacao zumbi risoflora,2015-06-12 22:03:14,2015,June,Friday,2015-06-12,22
 risoflora jorge du peixe,2015-06-12 21:59:47,2015,June,Friday,2015-06-12,21
 risoflora,2015-06-12 21:59:38,2015,June,Friday,2015-06-12,21
 canto dona leda,2015-06-10 22:21:09,2015,June,Wednesday,2015-06-10,22
 boogarins doce,2015-06-09 23:32:10,2015,June,Tuesday,2015-06-09,23
 cezinha,2015-06-09 05:52:31,2015,June,Tuesday,2015-06-09,5
 cezinha tenho sede,2015-06-09 05:52:04,2015,June,Tuesday,2015-06-09,5
 as sanfonas do rei,2015-06-09 05:46:39,2015,June,Tuesday,2015-06-09,5
 daughters john mayer,2015-06-09 05:31:33,2015,June,Tuesday,2015-06-09,5
 boogarins erre,2015-06-09 02:51:22,2015,June,Tuesday,2015-06-09,2
 boogarins doce,2015-06-09 02:33:57,2015,June,Tuesday,2015-06-09,2
 cpm 22,2015-06-08 05:34:42,2015,June,Monday,2015-06-08,5
 i can't be perfect simple plan live,2015-06-08 05:32:34,2015,June,Monday,2015-06-08,5
 i can't be perfect simple plan,2015-06-08 05:32:21,2015,June,Monday,2015-06-08,5
 panic at the disco acousti,2015-06-08 05:20:09,2015,June,Monday,2015-06-08,5
 panic at the disco,2015-06-08 05:20:03,2015,June,Monday,2015-06-08,5
 only one sam smith,2015-06-08 05:14:40,2015,June,Monday,2015-06-08,5
 beijos blues e poesia,2015-06-08 05:10:34,2015,June,Monday,2015-06-08,5
 panic at the disco acoustic,2015-06-08 04:44:21,2015,June,Monday,2015-06-08,4
 panic at the disco i write sins not tragedies,2015-06-08 04:44:11,2015,June,Monday,2015-06-08,4
 vanessa da matta,2015-06-08 04:39:39,2015,June,Monday,2015-06-08,4
 raise me up josh groban,2015-06-07 23:02:02,2015,June,Sunday,2015-06-07,23
 raise me up,2015-06-07 06:20:40,2015,June,Sunday,2015-06-07,6
 pra você dar o nome,2015-06-07 06:06:42,2015,June,Sunday,2015-06-07,6
 pra,2015-06-07 06:06:37,2015,June,Sunday,2015-06-07,6
 eu não tenho um barco disse a árvore,2015-06-07 05:18:05,2015,June,Sunday,2015-06-07,5
 cicero tempo de pipa,2015-06-07 05:12:57,2015,June,Sunday,2015-06-07,5
 cicero,2015-06-07 05:04:09,2015,June,Sunday,2015-06-07,5
 eu não,2015-06-07 04:55:21,2015,June,Sunday,2015-06-07,4
