Video,Channel,Time,Year,Month,Day_week,Date,Hour,Part_of_day
" Framework (O que é, vantagens, desvantagens, exemplos)",Canal TI,2020-07-15 18:25:16,2020,July,Wednesday,2020-07-15,18,Evening
 Como criar um portfólio para Data Science e como você pode montar o seu.,Stack,2020-07-15 18:24:45,2020,July,Wednesday,2020-07-15,18,Evening
 Karina Bacchi fala sobre a fertilização e a parceria do marido na gravidez | Boas Vindas,Canal GNT,2020-07-15 15:06:40,2020,July,Wednesday,2020-07-15,15,Afternoon
 Mariana Kupfer fala sobre a fertilização e o sonho da maternidade | Boas Vindas,Canal GNT,2020-07-15 14:57:35,2020,July,Wednesday,2020-07-15,14,Afternoon
 O mundo não precisa do feminismo? | Isabella Trevisani | Mude Minha Ideia | Quebrando o Tabu,Canal GNT,2020-07-15 14:40:32,2020,July,Wednesday,2020-07-15,14,Afternoon
 Invisíveis: qual é a verdadeira situação dos moradores de rua? | Papo Rápido | Papo De Segunda,Canal GNT,2020-07-15 14:15:44,2020,July,Wednesday,2020-07-15,14,Afternoon
 Samara Felippo desabafa sobre seus partos e fala sobre representatividade | Boas Vindas,Canal GNT,2020-07-15 14:05:00,2020,July,Wednesday,2020-07-15,14,Afternoon
 10 coisas que os gatos AMAM!,PeritoAnimal,2020-07-15 13:57:55,2020,July,Wednesday,2020-07-15,13,Afternoon
 10 COISAS QUE OS GATOS ODEIAM e você deve EVITAR 😾,PeritoAnimal,2020-07-15 13:52:20,2020,July,Wednesday,2020-07-15,13,Afternoon
 Por que os gatos dormem com os ‘tutores? - 5 razões felinas,PeritoAnimal,2020-07-15 13:48:28,2020,July,Wednesday,2020-07-15,13,Afternoon
 Deborah Blando - I Will Never Forget You (Tradução - Português),Deborah Blando,2020-07-14 15:55:19,2020,July,Tuesday,2020-07-14,15,Afternoon
 Banco de Dados Relacional | O que é?,Dicionário de Informática,2020-07-14 01:12:06,2020,July,Tuesday,2020-07-14,1,Late Night
 Introdução a História do GNU e Linux - Aula-004,Bora para prática!!!,2020-07-13 00:55:40,2020,July,Monday,2020-07-13,0,Late Night
 Introdução a Hardware e Sistema Operacional - Aula-003,Bora para prática!!!,2020-07-13 00:48:22,2020,July,Monday,2020-07-13,0,Late Night
 Introdução ao Curso de GNU/Linux Ubuntu Desktop - Aula-002,Bora para prática!!!,2020-07-13 00:41:32,2020,July,Monday,2020-07-13,0,Late Night
 Apresentação do Curso de GNU/Linux Ubuntu Desktop - Aula-001,Bora para prática!!!,2020-07-13 00:31:17,2020,July,Monday,2020-07-13,0,Late Night
 Banco de Dados Relacional | O que é?,Dicionário de Informática,2020-07-12 01:13:49,2020,July,Sunday,2020-07-12,1,Late Night
" Bancos de Dados - Aula 05 – Modelo Relacional (R) –  características, formalização e restrições",UNIVESP,2020-07-12 01:13:00,2020,July,Sunday,2020-07-12,1,Late Night
 Isis Valverde relembra gravidez e fala sobre as mudanças da maternidade | Entrevista Superbonita,Canal GNT,2020-07-10 05:19:23,2020,July,Friday,2020-07-10,5,Early Morning
 As marcas do corpo são nossas histórias | Mini Saia | Saia Justa Verão,Canal GNT,2020-07-10 05:19:09,2020,July,Friday,2020-07-10,5,Early Morning
 Sexo após o parto | Mini Saia | Saia Justa Verão,Canal GNT,2020-07-10 05:05:10,2020,July,Friday,2020-07-10,5,Early Morning
 Congelamento de óvulos: Paolla Oliveira explica sua decisão | Mini Saia | Saia Justa Verão,Canal GNT,2020-07-10 04:52:38,2020,July,Friday,2020-07-10,4,Late Night
 E Agora? Nova Inteligência Artificial Começou a Programar Sozinha,Filipe Deschamps,2020-07-10 04:49:34,2020,July,Friday,2020-07-10,4,Late Night
 Mônica Martelli e a maternidade: o sonho de ser mãe e as 3 gestações interrompidas | Boas Vindas,Canal GNT,2020-07-10 04:39:07,2020,July,Friday,2020-07-10,4,Late Night
 Bruna Marquezine e Jonathan Azevedo: papo sobre depressão e superação em Noronha | Gio Ewbank,Canal GNT,2020-07-10 04:28:13,2020,July,Friday,2020-07-10,4,Late Night
 Qual é a sua opinião sobre a indústria pornô? | Vanessa Danieli| Mude Minha Ideia | Quebrando o Tabu,Canal GNT,2020-07-10 04:23:58,2020,July,Friday,2020-07-10,4,Late Night
 Maternidade sem regras: Fernanda Rodrigues fala sobre o desafio de ser mãe | Mini Saia | Saia Justa,Canal GNT,2020-07-10 04:13:06,2020,July,Friday,2020-07-10,4,Late Night
 Maternidade sem regras: Fernanda Rodrigues fala sobre o desafio de ser mãe | Mini Saia | Saia Justa,Canal GNT,2020-07-09 23:02:18,2020,July,Thursday,2020-07-09,23,Night
 Maternidade real: como sobreviver ao puerpério? | Mini Saia | Saia Justa,Canal GNT,2020-07-09 22:18:19,2020,July,Thursday,2020-07-09,22,Night
 A SUA FELICIDADE SÓ DEPENDE DE VOCÊ FEAT. RAFA BRITES,Julia Faria,2020-07-09 22:12:40,2020,July,Thursday,2020-07-09,22,Night
" Influenciadora de jornadas, com Rafa Brites",Revista HSM Management,2020-07-09 20:56:08,2020,July,Thursday,2020-07-09,20,Evening
 Vamos DESCOBRIR JUNTOS se a TRYBE é confiável,TekZoom - Reinaldo Silotto,2020-07-08 07:12:05,2020,July,Wednesday,2020-07-08,7,Early Morning
 PALESTRA AO VIVO COM NATH ARCURI! 6 LEIS DO SUCESSO FINANCEIRO EM TEMPOS DIFÍCEIS,Me poupe!,2020-07-08 00:32:04,2020,July,Wednesday,2020-07-08,0,Late Night
 🔴 Instalação do Microsoft PowerShell v6.0.0 Alpha 9.1 no Linux Mint 18 LTS x64,Bora para prática!!!,2020-07-07 21:31:31,2020,July,Tuesday,2020-07-07,21,Night
 Apresentação do Curso de GNU/Linux Ubuntu Desktop - Aula-001,Bora para prática!!!,2020-07-07 20:39:02,2020,July,Tuesday,2020-07-07,20,Evening
 Como Instalar O Tor Browser No Lubuntu,Cyber TK Speedruns,2020-07-07 20:07:38,2020,July,Tuesday,2020-07-07,20,Evening
 Como baixar o TOR BROWSER no Ubuntu(e derivados).,LinuxFacilitado[Tutoriais e Gameplays],2020-07-07 20:04:57,2020,July,Tuesday,2020-07-07,20,Evening
 https://www.youtube.com/watch?v=1R17n201VVs,Advertisement (Google AdSense),2020-07-07 20:01:20,2020,July,Tuesday,2020-07-07,20,Evening
 Como instalar o Tor Browser no Ubuntu,Linux Livre,2020-07-07 19:51:37,2020,July,Tuesday,2020-07-07,19,Evening
 7 SEGREDOS PARA APRENDER INGLÊS,Mairo Vergara,2020-07-07 02:20:14,2020,July,Tuesday,2020-07-07,2,Late Night
 Tutorial Internacional,Projeto Inglês Sucesso,2020-07-06 22:39:19,2020,July,Monday,2020-07-06,22,Night
 Como Instalar y Desinstalar Programas en Lubuntu,tutortech,2020-07-06 22:31:30,2020,July,Monday,2020-07-06,22,Night
 O Guia DEFINITIVO de UBUNTU para Devs Iniciantes,Fabio Akita,2020-07-06 22:31:02,2020,July,Monday,2020-07-06,22,Night
 Instalação de programas no Lubuntu,Rone Santos,2020-07-06 22:29:34,2020,July,Monday,2020-07-06,22,Night
 como utilizar o terminal linux prompt linha de comando ubuntu,Paulo Sérgio Duff,2020-07-06 22:25:34,2020,July,Monday,2020-07-06,22,Night
 O que é API? REST e RESTful? | Mayk Brito,Rocketseat,2020-07-06 02:10:42,2020,July,Monday,2020-07-06,2,Late Night
 Curso de RESTful: O que é RESTful? Diferença entre REST e RESTful,DevMedia,2020-07-06 02:02:48,2020,July,Monday,2020-07-06,2,Late Night
 Conjunto de Disponibilidade no Azure,Rafael Bernardes,2020-07-06 01:45:52,2020,July,Monday,2020-07-06,1,Late Night
 Mateus Aleluia e Thalma de Freitas - Cordeiro de Nanã | Compacto Petrobras,Veja Compacto,2020-07-05 17:13:24,2020,July,Sunday,2020-07-05,17,Evening
 Canto de Xangô - Nação Zumbi,Nação Zumbi (Oficial),2020-07-05 17:09:23,2020,July,Sunday,2020-07-05,17,Evening
 Conheça o curso de Análise e Desenvolvimento de Sistemas,Estácio,2020-07-04 15:45:44,2020,July,Saturday,2020-07-04,15,Afternoon
 Aula 88 - Molhos para Lanchonetes (Como fazer ketchup) / Cansei de Ser Chef,Cansei de Ser Chef,2020-07-04 01:36:20,2020,July,Saturday,2020-07-04,1,Late Night
 Receita de Como Fazer Batata Frita Crocante e Sequinha! Confira o segredo!,Eduardo Perrone,2020-07-04 01:34:55,2020,July,Saturday,2020-07-04,1,Late Night
 COMO LIMPAR SEU NOME E SAIR DAS DÍVIDAS (pra sempre): 4 PASSOS PODEROSOS!,Me poupe!,2020-07-04 00:30:07,2020,July,Saturday,2020-07-04,0,Late Night
 O que as empresas avaliam na busca de profissionais técnicos e em posições de liderança,WoMakersCode,2020-07-03 23:03:16,2020,July,Friday,2020-07-03,23,Night
 a video that has been removed,Advertisement (Google AdSense),2020-07-01 19:36:09,2020,July,Wednesday,2020-07-01,19,Evening
 Okonomiyaki - Food in Osaka JAPAN,Aden Films,2020-06-30 21:11:38,2020,June,Tuesday,2020-06-30,21,Night
 Afinal qual a diferença entre as topologias de rede?,Simplificando TI,2020-06-29 19:38:55,2020,June,Monday,2020-06-29,19,Evening
 Matemática Zero 2.0 - Aula 31 - Lógica - Problemas Lógicos (parte 2 de 2),nerckie,2020-06-29 00:50:23,2020,June,Monday,2020-06-29,0,Late Night
 A evolução do número 1 e suas representações,AVA MEC VIDEOS,2020-06-28 23:43:27,2020,June,Sunday,2020-06-28,23,Night
 Draw & Brown: Racismo e música,Drauzio Varella,2020-06-28 22:57:16,2020,June,Sunday,2020-06-28,22,Night
" Qual democracia?, com Acauam Oliveira, Samuel Gomes e Thiago Amparo | #JornadasAntirracistas",Companhia das Letras,2020-06-28 22:57:00,2020,June,Sunday,2020-06-28,22,Night
" LIVE MILTON NASCIMENTO | Num domingo qualquer, qualquer hora | #FiqueEmCasa e Cante #Comigo",Milton Nascimento,2020-06-28 22:51:23,2020,June,Sunday,2020-06-28,22,Night
 Como sequestrar uma democracia,Meio,2020-06-28 22:30:59,2020,June,Sunday,2020-06-28,22,Night
 Contribuições destinadas a terceiras entidades - Limitação da base de cálculo,Migalhas,2020-06-28 21:07:45,2020,June,Sunday,2020-06-28,21,Night
 Contribuições destinadas a terceiras entidades - Repetição de indébito,Migalhas,2020-06-28 21:05:46,2020,June,Sunday,2020-06-28,21,Night
 Matemática Zero 2.0 - Aula 31 - Lógica - Lógica  Proposicional (parte 1 de 2),nerckie,2020-06-28 16:55:03,2020,June,Sunday,2020-06-28,16,Afternoon
 Matemática Zero 2.0 - Aula 31 - Lógica - Lógica  Proposicional (parte 1 de 2),nerckie,2020-06-27 21:55:54,2020,June,Saturday,2020-06-27,21,Night
 Matemática Zero 2.0 - Aula 31 - Lógica - Lógica  Proposicional (parte 1 de 2),nerckie,2020-06-27 00:08:41,2020,June,Saturday,2020-06-27,0,Late Night
 ASSOCIAÇÃO LÓGICA - COMO RESOLVER TODOS OS PROBLEMAS.,Equaciona Com Paulo Pereira,2020-06-26 18:56:14,2020,June,Friday,2020-06-26,18,Evening
 LÓGICA: EXERCÍCIO - BANCA IBFC #5,Equaciona Com Paulo Pereira,2020-06-26 18:50:38,2020,June,Friday,2020-06-26,18,Evening
Visited https://fluencyweek.com.br/convite/yt,Advertisement (Google AdSense),2020-06-26 18:50:29,2020,June,Friday,2020-06-26,18,Evening
 LÓGICA: EXERCÍCIO - BANCA IBFC #4,Equaciona Com Paulo Pereira,2020-06-26 18:27:45,2020,June,Friday,2020-06-26,18,Evening
 LÓGICA: EXERCÍCIO - BANCA IBFC #3,Equaciona Com Paulo Pereira,2020-06-26 17:31:54,2020,June,Friday,2020-06-26,17,Evening
 LÓGICA: EXERCÍCIO - BANCA IBFC #2,Equaciona Com Paulo Pereira,2020-06-26 17:20:45,2020,June,Friday,2020-06-26,17,Evening
 LÓGICA: EXERCÍCIO - BANCA IBFC,Equaciona Com Paulo Pereira,2020-06-26 17:15:59,2020,June,Friday,2020-06-26,17,Evening
 LÓGICA: TCM - RJ (2011) - QUESTÃO 67,Equaciona Com Paulo Pereira,2020-06-26 16:55:53,2020,June,Friday,2020-06-26,16,Afternoon
 LÓGICA - TCM - RJ (2011) - QUESTÃO 65,Equaciona Com Paulo Pereira,2020-06-26 16:48:21,2020,June,Friday,2020-06-26,16,Afternoon
 LÓGICA: TCM - RJ (2011) - QUESTÃO 64,Equaciona Com Paulo Pereira,2020-06-26 16:02:06,2020,June,Friday,2020-06-26,16,Afternoon
 LÓGICA: TCM - RJ (2011) - QUESTÃO 63,Equaciona Com Paulo Pereira,2020-06-26 15:28:39,2020,June,Friday,2020-06-26,15,Afternoon
 LÓGICA: QUANTIFICADORES,Equaciona Com Paulo Pereira,2020-06-26 15:27:58,2020,June,Friday,2020-06-26,15,Afternoon
 LÓGICA: EXERCÍCIOS #2 (INTERMEDIÁRIOS),Equaciona Com Paulo Pereira,2020-06-26 15:22:30,2020,June,Friday,2020-06-26,15,Afternoon
 https://www.youtube.com/watch?v=XXTfIpXDDzA,Advertisement (Google AdSense),2020-06-26 12:36:12,2020,June,Friday,2020-06-26,12,Morning
 LÓGICA: QUANTIFICADORES,Equaciona Com Paulo Pereira,2020-06-26 01:53:16,2020,June,Friday,2020-06-26,1,Late Night
 LÓGICA: EXERCÍCIOS #2 (INTERMEDIÁRIOS),Equaciona Com Paulo Pereira,2020-06-26 01:44:17,2020,June,Friday,2020-06-26,1,Late Night
 LÓGICA: EQUIVALÊNCIAS LÓGICAS,Equaciona Com Paulo Pereira,2020-06-26 01:33:27,2020,June,Friday,2020-06-26,1,Late Night
 LÓGICA: EXERCÍCIOS #1 (INICIAIS),Equaciona Com Paulo Pereira,2020-06-26 01:23:09,2020,June,Friday,2020-06-26,1,Late Night
 LÓGICA: CONECTIVOS LÓGICOS,Equaciona Com Paulo Pereira,2020-06-26 00:00:50,2020,June,Friday,2020-06-26,0,Late Night
" LÓGICA: PROPOSIÇÕES, VALOR LÓGICO, PRINCÍPIOS LÓGICOS  E NEGAÇÃO",Equaciona Com Paulo Pereira,2020-06-25 18:27:01,2020,June,Thursday,2020-06-25,18,Evening
" Memoria RAM: O que é, qual a função e para que serve?",INFORMÁTICA BÁSICA,2020-06-23 22:01:04,2020,June,Tuesday,2020-06-23,22,Night
 Modem roteador roteador (Access point / ponto de acesso),Vlog de TI,2020-06-23 20:59:09,2020,June,Tuesday,2020-06-23,20,Evening
 Diferença entre roteador e ponto de acesso (Access point),Vlog de TI,2020-06-23 20:51:47,2020,June,Tuesday,2020-06-23,20,Evening
 Publique seu primeiro site com Bootstrap e ASWA,WoMakersCode,2020-06-22 23:06:15,2020,June,Monday,2020-06-22,23,Night
 Excel online 2020 - Use O Excel online Sem Instalar no Computador,Descomplicando o Excel,2020-06-22 17:30:56,2020,June,Monday,2020-06-22,17,Evening
 Cloud Computing & Transformação Digital,WoMakersCode,2020-06-19 22:46:25,2020,June,Friday,2020-06-19,22,Night
 BANHO EM GATOS - Dicas Veterinárias,Manual Pet,2020-06-18 14:45:07,2020,June,Thursday,2020-06-18,14,Afternoon
 Cloud Computing & Transformação Digital,WoMakersCode,2020-06-18 00:06:22,2020,June,Thursday,2020-06-18,0,Late Night
 Introdução a Cyber Security,WoMakersCode,2020-06-17 23:00:28,2020,June,Wednesday,2020-06-17,23,Night
" Maiores Salários e Quais Tecnologias São Mais Amadas, Odiadas e Desejadas (2020)",Filipe Deschamps,2020-06-17 00:00:29,2020,June,Wednesday,2020-06-17,0,Late Night
